book1	chapter1	verse1	book2	chapter2	verse2	similarity
Jesaia	38	21	Iob	22	23	65
Leviticus	23	44	Jeremia	10	1	64
Proverbia	1	2	Proverbia	1	5	62
Psalmi	21	1	Psalmi	54	1	68
Samuel_I	31	6	Reges_I	13	16	61
Ezechiel	21	18	Ezechiel	30	3	64
Reges_I	14	22	Chronica_II	33	22	63
Numeri	6	24	Numeri	17	1	67
Leviticus	2	12	Chronica_I	22	1	64
Samuel_I	15	10	Reges_I	6	11	93
Numeri	14	26	Ezechiel	17	11	67
Numeri	7	38	Numeri	7	68	100
Numeri	20	27	Psalmi	33	12	60
Numeri	1	48	Psalmi	37	36	69
Jeremia	29	30	Sacharia	14	6	61
Deuteronomium	2	7	Reges_II	8	13	62
Jeremia	13	3	Psalmi	35	22	62
Esther	1	21	Esther	2	22	61
Esther	4	2	Chronica_II	24	1	61
Jesaia	22	20	Jeremia	31	29	64
Exodus	8	23	Amos	5	14	60
Numeri	9	9	Jeremia	7	1	68
Leviticus	23	33	Ezechiel	22	17	79
Exodus	9	21	Nehemia	6	8	61
Jeremia	28	2	Ezechiel	8	4	61
Ecclesiastes	1	2	Chronica_I	26	23	62
Exodus	16	19	Numeri	14	26	62
Leviticus	8	1	Leviticus	23	44	62
Deuteronomium	1	20	Deuteronomium	1	25	65
Reges_II	1	15	Chronica_II	10	14	60
Leviticus	15	21	Leviticus	17	15	68
Deuteronomium	5	27	Reges_II	24	5	64
Ezechiel	12	21	Threni	3	10	65
Jeremia	10	25	Psalmi	79	6	70
Numeri	15	17	Psalmi	35	22	60
Reges_I	17	14	Jeremia	44	11	60
Psalmi	128	4	Chronica_II	12	14	60
Iob	31	28	Iob	36	21	62
Ezechiel	3	16	Ezechiel	35	1	67
Leviticus	12	1	Ezechiel	7	1	79
Jeremia	17	10	Jeremia	32	19	66
Jeremia	11	11	Jeremia	29	4	61
Reges_I	15	25	Chronica_I	29	27	61
Leviticus	24	7	Ecclesiastes	1	11	60
Genesis	14	22	Leviticus	26	23	61
Chronica_I	5	4	Chronica_I	6	28	60
Deuteronomium	28	37	Samuel_I	1	12	61
Judices	8	23	Judices	8	24	67
Reges_I	11	6	Reges_II	15	3	68
Exodus	40	27	Exodus	40	32	61
Numeri	1	20	Numeri	1	45	61
Leviticus	26	18	Samuel_II	19	24	63
Genesis	8	15	Numeri	3	44	76
Genesis	19	12	Genesis	19	25	61
Genesis	23	7	Genesis	23	12	61
Leviticus	23	23	Ezechiel	17	1	79
Jesaia	14	14	Iob	16	21	62
Reges_II	15	7	Chronica_II	21	1	88
Reges_II	17	28	Jeremia	19	14	60
Jeremia	37	7	Jeremia	44	24	63
Samuel_I	28	9	Reges_I	17	24	60
Reges_I	13	24	Jeremia	4	9	60
Deuteronomium	31	1	Ezechiel	11	14	61
Exodus	5	21	Exodus	23	2	60
Psalmi	52	3	Psalmi	103	3	61
Reges_II	15	22	Reges_II	21	18	61
Psalmi	136	8	Iob	28	14	64
Leviticus	23	35	Numeri	28	26	68
Genesis	10	21	Nehemia	13	29	60
Psalmi	73	9	Psalmi	73	25	69
Iob	15	2	Proverbia	17	27	60
Deuteronomium	1	30	Deuteronomium	20	4	63
Hosea	2	23	Hosea	2	24	62
Numeri	7	15	Numeri	7	57	100
Psalmi	83	13	Psalmi	94	12	61
Leviticus	8	28	Judices	13	20	61
Genesis	39	8	Deuteronomium	1	35	64
Leviticus	19	1	Numeri	6	1	100
Leviticus	20	1	Numeri	28	1	100
Leviticus	7	28	Numeri	15	1	100
Jesaia	19	19	Sacharia	13	1	63
Genesis	24	65	Nehemia	1	5	60
Ezechiel	7	17	Iob	38	19	61
Psalmi	92	2	Chronica_I	26	23	60
Chronica_I	6	57	Chronica_I	6	59	81
Genesis	20	10	Jeremia	23	37	65
Deuteronomium	17	5	Nehemia	13	17	60
Jesaia	49	9	Threni	1	5	60
Ezechiel	16	48	Amos	5	3	61
Exodus	23	2	Jeremia	5	12	66
Deuteronomium	27	16	Deuteronomium	27	18	76
Numeri	6	22	Jeremia	43	8	70
Samuel_I	25	6	Chronica_II	17	13	60
Leviticus	5	20	Numeri	5	1	100
Numeri	26	5	Numeri	26	17	64
Psalmi	52	6	Iob	13	7	67
Josua	10	36	Judices	6	3	61
Exodus	30	11	Ezechiel	17	11	79
Samuel_II	19	11	Samuel_II	19	13	66
Esra	2	11	Nehemia	7	10	67
Genesis	3	21	Deuteronomium	25	16	65
Numeri	31	49	Samuel_II	11	16	61
Deuteronomium	9	24	Ezechiel	37	3	60
Psalmi	26	4	Psalmi	89	36	61
Exodus	31	1	Chronica_II	11	2	74
Numeri	31	48	Reges_II	1	7	61
Leviticus	20	26	Ezechiel	39	22	61
Genesis	2	1	Amos	8	1	62
Numeri	15	22	Reges_II	24	5	61
Leviticus	5	14	Ezechiel	21	6	79
Chronica_I	2	12	Chronica_I	5	35	63
Exodus	6	28	Haggai	1	3	65
Exodus	30	17	Jeremia	29	24	63
Deuteronomium	17	1	Deuteronomium	29	11	61
Esra	2	32	Nehemia	7	42	74
Deuteronomium	20	9	Judices	15	17	64
Reges_II	4	44	Threni	3	65	60
Exodus	2	25	Exodus	35	20	60
Numeri	4	3	Numeri	25	6	60
Numeri	26	43	Esra	2	64	60
Threni	3	13	Chronica_I	4	34	62
Genesis	38	8	Exodus	12	1	62
Numeri	25	16	Numeri	31	25	91
Jeremia	2	5	Ezechiel	13	3	63
Numeri	9	8	Josua	3	5	61
Numeri	6	22	Samuel_II	22	2	65
Genesis	9	29	Genesis	11	32	62
Jeremia	51	42	Iob	39	9	61
Leviticus	18	21	Leviticus	22	2	60
Samuel_II	11	21	Samuel_II	11	24	64
Judices	11	4	Ezechiel	25	2	62
Deuteronomium	12	9	Samuel_II	7	4	64
Genesis	24	39	Genesis	30	34	65
Numeri	24	3	Numeri	24	15	100
Leviticus	7	17	Leviticus	19	6	67
Jeremia	11	8	Esther	9	26	62
Genesis	21	21	Psalmi	18	17	61
Genesis	7	5	Numeri	1	54	67
Judices	5	20	Chronica_I	16	20	62
Deuteronomium	1	25	Deuteronomium	2	29	61
Leviticus	18	8	Reges_II	20	16	61
Numeri	17	1	Psalmi	103	2	62
Genesis	8	15	Jeremia	35	12	70
Numeri	7	38	Numeri	7	80	100
Iob	6	28	Iob	23	4	61
Judices	16	10	Judices	16	13	69
Leviticus	21	16	Numeri	34	16	100
Exodus	19	25	Psalmi	57	3	60
Jesaia	13	15	Chronica_II	20	13	60
Psalmi	136	2	Psalmi	136	16	73
Iob	6	22	Iob	27	7	60
Reges_II	15	11	Reges_II	21	17	70
Judices	17	6	Zephania	3	16	61
Numeri	17	16	Proverbia	3	8	65
Leviticus	11	14	Deuteronomium	3	23	68
Ezechiel	3	17	Ezechiel	12	9	64
Exodus	22	16	Leviticus	26	14	61
Josua	4	21	Ezechiel	37	18	61
Jeremia	43	8	Chronica_I	21	9	62
Jeremia	6	28	Chronica_II	26	12	63
Proverbia	16	5	Chronica_I	18	2	60
Reges_I	10	6	Iob	26	14	60
Iob	7	14	Esra	2	43	61
Samuel_I	15	10	Psalmi	29	10	61
Psalmi	30	2	Psalmi	86	11	60
Jeremia	7	11	Haggai	1	2	60
Numeri	3	5	Ezechiel	22	23	79
Psalmi	136	14	Psalmi	136	21	65
Jeremia	18	19	Psalmi	102	2	62
Ezechiel	20	10	Chronica_II	9	28	60
Exodus	7	8	Leviticus	13	1	93
Exodus	20	1	Sacharia	6	4	61
Jesaia	48	12	Iob	35	12	61
Hosea	4	4	Psalmi	119	93	60
Deuteronomium	2	17	Jeremia	43	8	62
Leviticus	22	26	Leviticus	24	1	100
Judices	13	11	Esther	9	11	60
Ezechiel	22	17	Iob	27	4	60
Psalmi	113	4	Iob	12	7	61
Exodus	23	29	Ezechiel	33	29	60
Psalmi	48	6	Psalmi	114	3	62
Reges_II	2	2	Reges_II	2	9	61
Genesis	1	17	Psalmi	79	2	69
Reges_I	15	12	Ezechiel	44	14	61
Judices	6	15	Chronica_I	17	4	60
Numeri	25	10	Deuteronomium	2	2	76
Reges_I	2	10	Iob	29	5	62
Deuteronomium	32	3	Ezechiel	11	14	62
Leviticus	1	1	Ezechiel	28	11	62
Deuteronomium	19	13	Proverbia	23	10	61
Leviticus	6	12	Jeremia	32	6	65
Leviticus	1	4	Samuel_I	13	9	65
Exodus	19	10	Jeremia	14	11	61
Exodus	16	11	Reges_I	16	1	61
Josua	19	16	Josua	19	31	87
Numeri	22	12	Jeremia	37	9	60
Deuteronomium	32	29	Psalmi	42	1	62
Deuteronomium	28	58	Jeremia	17	25	60
Exodus	2	22	Exodus	18	3	80
Ezechiel	11	17	Ezechiel	36	3	62
Esra	9	6	Chronica_I	17	8	60
Psalmi	91	2	Proverbia	7	4	62
Exodus	30	11	Numeri	19	1	85
Ezechiel	23	1	Sacharia	6	9	100
Jeremia	27	19	Jeremia	44	2	61
Exodus	31	1	Jeremia	30	1	68
Reges_I	17	8	Sacharia	6	9	100
Reges_I	15	1	Reges_II	15	1	64
Exodus	18	9	Exodus	32	4	63
Numeri	8	9	Deuteronomium	1	45	64
Leviticus	21	24	Ecclesiastes	1	1	62
Judices	4	8	Reges_II	4	12	62
Jeremia	11	1	Jeremia	18	5	65
Exodus	4	30	Jesaia	16	13	60
Ezechiel	37	4	Hosea	2	25	63
Jesaia	23	9	Jeremia	51	49	64
Genesis	7	10	Psalmi	8	10	61
Leviticus	5	20	Psalmi	89	32	67
Psalmi	92	3	Psalmi	105	1	61
Deuteronomium	2	17	Ezechiel	38	1	90
Exodus	39	43	Numeri	20	27	61
Samuel_I	11	12	Samuel_I	28	11	60
Genesis	3	20	Ecclesiastes	8	7	61
Exodus	19	22	Chronica_II	18	6	61
Genesis	43	20	Sacharia	9	4	62
Leviticus	21	6	Deuteronomium	23	22	62
Jeremia	32	26	Ezechiel	6	1	89
Leviticus	27	30	Reges_I	9	20	60
Sacharia	1	5	Psalmi	118	1	65
Ezechiel	33	23	Ezechiel	35	1	100
Psalmi	119	169	Iob	13	22	63
Jesaia	12	3	Psalmi	96	2	62
Psalmi	61	2	Psalmi	78	59	60
Psalmi	22	29	Iob	41	26	60
Reges_I	8	4	Chronica_I	16	1	60
Ezechiel	33	23	Iob	27	4	60
Jesaia	43	16	Chronica_I	15	22	60
Nehemia	10	17	Chronica_I	14	6	60
Reges_II	5	10	Nehemia	6	2	65
Numeri	7	38	Numeri	7	62	100
Exodus	19	10	Exodus	32	9	65
Numeri	15	1	Ezechiel	11	14	79
Genesis	23	12	Jeremia	34	12	61
Exodus	28	19	Nehemia	7	36	62
Psalmi	127	2	Iob	19	29	62
Ezechiel	43	1	Psalmi	96	1	61
Genesis	42	5	Exodus	16	35	60
Psalmi	136	5	Psalmi	149	9	63
Reges_I	7	5	Sacharia	12	14	60
Esra	8	21	Chronica_II	5	6	60
Jeremia	50	36	Ezechiel	2	1	60
Samuel_I	2	23	Samuel_I	17	27	64
Reges_I	13	34	Reges_I	18	1	61
Jeremia	43	8	Jona	1	1	81
Numeri	32	6	Josua	4	21	61
Leviticus	18	8	Leviticus	18	13	71
Exodus	7	8	Ezechiel	16	1	63
Exodus	7	26	Numeri	20	23	63
Deuteronomium	2	18	Ezechiel	12	17	60
Numeri	26	52	Deuteronomium	2	17	87
Reges_I	2	14	Ezechiel	18	1	67
Ecclesiastes	1	13	Ecclesiastes	8	9	63
Reges_I	15	11	Reges_II	15	3	71
Genesis	9	17	Judices	6	10	61
Ecclesiastes	1	3	Ecclesiastes	11	7	62
Samuel_I	3	12	Psalmi	52	2	63
Reges_I	13	12	Jeremia	23	24	60
Josua	20	1	Jeremia	18	19	70
Genesis	30	25	Jeremia	51	63	62
Exodus	12	16	Leviticus	23	7	62
Jeremia	3	17	Esra	8	30	60
Psalmi	85	7	Iob	22	18	61
Jeremia	29	10	Jeremia	33	4	61
Numeri	15	37	Ezechiel	7	1	69
Genesis	41	32	Daniel	2	20	61
Josua	22	24	Samuel_I	11	2	60
Numeri	31	25	Jona	3	1	68
Jeremia	1	4	Ezechiel	34	1	100
Genesis	17	22	Psalmi	78	10	62
Numeri	7	32	Numeri	7	68	100
Leviticus	5	20	Jeremia	2	1	79
Sacharia	8	18	Psalmi	132	13	62
Exodus	30	11	Reges_I	17	8	79
Genesis	11	5	Jeremia	38	24	61
Numeri	14	11	Chronica_II	6	8	60
Ezechiel	25	1	Iob	40	1	62
Numeri	15	6	Reges_II	20	8	65
Ezechiel	22	1	Ezechiel	33	1	100
Leviticus	14	33	Ezechiel	21	23	67
Exodus	30	22	Ezechiel	12	1	79
Psalmi	118	8	Psalmi	124	2	60
Leviticus	22	33	Ezechiel	15	8	61
Samuel_II	16	12	Chronica_II	6	40	63
Reges_II	4	11	Nehemia	11	19	60
Psalmi	26	4	Psalmi	106	34	61
Jeremia	16	7	Chronica_II	36	15	61
Psalmi	62	1	Psalmi	85	1	71
Genesis	25	5	Proverbia	26	19	60
Psalmi	28	8	Psalmi	102	2	60
Leviticus	1	13	Numeri	28	8	62
Leviticus	24	1	Jesaia	37	15	63
Sacharia	1	3	Sacharia	6	12	64
Samuel_I	15	10	Jeremia	7	1	68
Numeri	12	10	Nahum	2	12	61
Samuel_II	18	23	Jeremia	36	5	60
Exodus	28	34	Exodus	37	2	62
Exodus	31	1	Leviticus	23	44	62
Genesis	17	9	Exodus	25	40	60
Psalmi	45	16	Psalmi	96	3	64
Numeri	7	48	Chronica_I	5	4	62
Numeri	15	17	Proverbia	24	21	65
Numeri	34	1	Ezechiel	22	17	79
Ezechiel	11	8	Sacharia	10	12	61
Esra	2	18	Chronica_I	25	16	62
Judices	12	12	Psalmi	33	2	60
Deuteronomium	14	13	Jeremia	13	8	61
Judices	18	6	Sacharia	5	10	61
Reges_II	15	3	Chronica_II	36	12	62
Samuel_II	14	13	Samuel_II	18	20	60
Exodus	30	22	Reges_II	21	10	68
Numeri	15	40	Josua	11	18	62
Exodus	4	16	Reges_II	20	8	60
Numeri	6	22	Jeremia	1	4	79
Genesis	3	4	Leviticus	5	20	60
Genesis	31	33	Reges_II	9	5	60
Ezechiel	23	3	Chronica_II	29	2	61
Leviticus	11	14	Ezechiel	12	26	61
Leviticus	23	9	Numeri	8	5	100
Iob	13	7	Iob	18	19	60
Leviticus	4	1	Reges_I	21	28	71
Exodus	12	43	Numeri	20	23	69
Psalmi	77	11	Iob	23	5	60
Jesaia	11	16	Hosea	2	17	61
Josua	12	22	Josua	12	24	61
Deuteronomium	32	45	Ezechiel	24	20	61
Esra	7	4	Nehemia	7	58	60
Leviticus	10	8	Jeremia	16	1	79
Genesis	42	20	Micha	5	12	62
Leviticus	25	2	Judices	1	13	61
Leviticus	19	30	Numeri	6	8	60
Samuel_II	12	6	Jeremia	36	1	61
Samuel_I	15	10	Jeremia	2	1	89
Esra	2	19	Nehemia	7	36	63
Exodus	7	13	Ezechiel	34	7	67
Jeremia	3	20	Jeremia	5	11	71
Jesaia	43	18	Iob	22	5	62
Psalmi	86	15	Threni	3	32	61
Deuteronomium	31	1	Chronica_II	11	2	61
Psalmi	108	13	Proverbia	3	21	67
Psalmi	78	7	Iob	33	11	61
Jesaia	16	13	Ezechiel	18	1	64
Numeri	15	6	Numeri	28	5	64
Exodus	24	18	Ezechiel	46	13	60
Leviticus	10	2	Ezechiel	2	10	61
Numeri	27	18	Samuel_I	9	23	63
Numeri	20	7	Jeremia	43	8	70
Ezechiel	17	11	Ezechiel	21	13	100
Ezechiel	21	7	Ezechiel	31	2	64
Psalmi	28	8	Chronica_I	12	7	62
Leviticus	25	13	Maleachi	3	6	63
Reges_I	16	29	Reges_II	15	27	72
Numeri	7	69	Numeri	28	11	60
Numeri	16	20	Ezechiel	27	1	67
Iob	1	6	Chronica_I	17	26	60
Ezechiel	12	8	Chronica_II	11	2	75
Numeri	6	22	Ezechiel	22	23	79
Leviticus	22	17	Deuteronomium	2	17	87
Hosea	1	9	Psalmi	94	16	61
Iob	13	15	Iob	40	4	61
Iob	10	19	Iob	29	4	61
Numeri	32	10	Ezechiel	3	16	61
Numeri	3	5	Josua	4	15	79
Leviticus	6	12	Jeremia	18	19	65
Psalmi	115	9	Psalmi	115	10	85
Jesaia	8	11	Jeremia	9	6	61
Psalmi	145	20	Proverbia	12	21	61
Exodus	30	30	Leviticus	8	6	61
Exodus	24	15	Daniel	11	29	61
Leviticus	22	15	Leviticus	22	32	63
Psalmi	9	1	Psalmi	39	1	81
Exodus	12	50	Numeri	31	7	68
Numeri	15	37	Chronica_I	21	9	67
Psalmi	24	2	Chronica_I	9	10	60
Numeri	30	2	Reges_I	11	10	61
Ezechiel	12	21	Iob	40	1	62
Genesis	20	12	Proverbia	23	17	62
Esther	5	12	Esther	7	5	61
Sacharia	10	12	Chronica_I	8	29	60
Josua	4	11	Ruth	4	12	61
Leviticus	5	14	Jeremia	14	1	61
Samuel_II	22	2	Jeremia	35	12	60
Ezechiel	20	3	Ezechiel	20	27	61
Chronica_I	6	9	Chronica_I	6	32	61
Leviticus	15	1	Psalmi	72	18	60
Samuel_I	26	15	Reges_I	1	2	60
Deuteronomium	19	10	Jeremia	10	16	61
Hosea	2	23	Sacharia	14	13	63
Samuel_II	19	2	Daniel	9	8	61
Leviticus	9	19	Sacharia	4	5	62
Deuteronomium	30	5	Sacharia	4	1	62
Chronica_II	22	2	Chronica_II	36	9	67
Exodus	40	27	Numeri	30	1	70
Exodus	2	11	Jesaia	28	5	61
Deuteronomium	32	45	Jeremia	43	1	61
Psalmi	136	1	Chronica_I	16	34	100
Leviticus	23	9	Numeri	17	16	100
Psalmi	94	14	Psalmi	135	14	62
Esra	2	32	Nehemia	7	23	77
Numeri	4	17	Daniel	8	20	64
Numeri	28	27	Numeri	29	36	75
Exodus	30	11	Numeri	2	1	85
Proverbia	10	31	Proverbia	10	32	65
Iob	15	25	Iob	35	13	67
Samuel_II	22	34	Hosea	14	2	63
Reges_II	18	5	Jesaia	37	16	61
Samuel_II	22	22	Jeremia	11	1	62
Exodus	35	27	Samuel_II	12	15	61
Reges_II	1	4	Reges_II	3	17	63
Leviticus	27	1	Ezechiel	21	23	79
Leviticus	19	25	Numeri	15	41	63
Ezechiel	18	1	Sacharia	7	4	91
Psalmi	91	16	Psalmi	102	9	62
Chronica_II	33	21	Chronica_II	36	2	77
Jesaia	10	24	Amos	3	11	61
Iob	7	8	Iob	30	20	61
Psalmi	89	29	Iob	32	10	61
Exodus	38	29	Numeri	15	34	60
Numeri	1	48	Psalmi	106	24	60
Psalmi	136	2	Iob	31	4	61
Exodus	7	8	Reges_I	6	11	70
Numeri	3	5	Threni	3	61	60
Psalmi	91	10	Proverbia	24	19	63
Iob	27	10	Iob	38	2	64
Exodus	36	12	Exodus	36	17	63
Reges_I	17	8	Jesaia	8	5	74
Numeri	25	16	Proverbia	10	27	62
Leviticus	23	29	Reges_I	8	41	62
Jesaia	25	7	Chronica_II	15	5	62
Exodus	5	22	Deuteronomium	31	22	62
Psalmi	76	6	Psalmi	119	165	62
Psalmi	102	28	Psalmi	119	4	61
Numeri	1	43	Numeri	2	13	61
Genesis	26	11	Reges_II	23	21	66
Leviticus	8	5	Deuteronomium	1	20	65
Numeri	33	15	Numeri	33	45	77
Ezechiel	14	2	Psalmi	107	24	60
Jeremia	1	12	Psalmi	78	71	61
Iob	34	34	Chronica_I	16	9	62
Josua	24	10	Jesaia	36	19	60
Numeri	16	20	Ezechiel	35	1	67
Numeri	1	48	Sacharia	3	6	65
Numeri	1	25	Numeri	1	27	76
Psalmi	116	14	Psalmi	118	25	61
Numeri	32	18	Psalmi	146	3	60
Ezechiel	41	13	Ezechiel	42	2	60
Josua	24	24	Amos	8	13	60
Deuteronomium	1	29	Iob	19	13	62
Numeri	20	7	Esther	4	15	63
Deuteronomium	27	14	Psalmi	121	4	62
Deuteronomium	14	19	Proverbia	4	16	60
Jesaia	34	8	Chronica_II	24	3	62
Jeremia	31	29	Zephania	3	16	65
Jesaia	9	15	Psalmi	83	9	61
Deuteronomium	33	1	Jeremia	30	4	63
Reges_I	21	28	Ezechiel	17	1	78
Chronica_II	3	8	Chronica_II	35	5	60
Josua	4	15	Sacharia	8	18	63
Exodus	20	22	Jesaia	39	8	63
Numeri	15	37	Jeremia	18	1	61
Psalmi	136	3	Psalmi	136	23	65
Psalmi	145	1	Psalmi	145	21	71
Leviticus	18	1	Numeri	8	23	100
Exodus	18	19	Jesaia	36	10	61
Jeremia	48	42	Iob	6	30	60
Ezechiel	16	32	Iob	9	13	61
Iob	35	1	Esra	10	41	61
Jesaia	63	8	Jeremia	32	6	68
Jeremia	29	30	Psalmi	20	10	62
Psalmi	119	46	Proverbia	30	11	60
Jeremia	30	1	Iob	22	17	62
Exodus	12	26	Jeremia	23	37	62
Numeri	33	24	Numeri	33	42	65
Genesis	1	13	Iob	24	6	61
Exodus	4	16	Deuteronomium	28	44	65
Samuel_II	23	22	Reges_I	2	34	64
Reges_I	4	1	Psalmi	128	6	62
Genesis	25	16	Psalmi	68	5	60
Deuteronomium	17	13	Psalmi	50	4	62
Psalmi	39	1	Psalmi	75	1	78
Genesis	1	22	Numeri	13	18	60
Esra	2	16	Nehemia	7	9	65
Esther	6	3	Daniel	1	13	61
Numeri	20	7	Ezechiel	15	1	79
Nehemia	7	44	Nehemia	11	8	64
Reges_II	17	22	Ezechiel	18	14	70
Exodus	34	14	Psalmi	44	9	60
Iob	8	18	Proverbia	24	16	60
Leviticus	11	1	Jona	1	1	68
Ezechiel	16	24	Iob	36	5	60
Genesis	3	4	Numeri	8	1	60
Iob	12	12	Nehemia	7	16	65
Exodus	7	8	Sacharia	11	4	60
Leviticus	6	1	Proverbia	3	8	65
Exodus	16	11	Exodus	19	25	63
Exodus	18	6	Exodus	33	15	61
Numeri	7	4	Numeri	25	10	91
Exodus	1	21	Psalmi	118	6	62
Joel	4	20	Proverbia	5	17	65
Leviticus	25	41	Numeri	4	42	62
Reges_I	19	9	Jeremia	30	4	62
Exodus	31	12	Jeremia	43	8	62
Genesis	22	17	Chronica_II	6	31	61
Jesaia	38	18	Iob	9	32	61
Leviticus	18	8	Micha	6	3	62
Exodus	13	22	Reges_II	8	11	60
Exodus	16	25	Judices	18	24	60
Jeremia	30	1	Jona	3	1	73
Genesis	29	29	Genesis	30	4	66
Iob	9	11	Iob	21	10	63
Deuteronomium	32	34	Psalmi	95	5	62
Esra	7	4	Chronica_I	6	9	68
Jeremia	27	4	Ezechiel	30	2	60
Chronica_I	29	23	Chronica_II	6	6	60
Numeri	3	11	Ezechiel	28	20	79
Ezechiel	40	23	Ezechiel	40	27	75
Psalmi	19	12	Psalmi	105	26	61
Jeremia	23	21	Jeremia	44	5	61
Deuteronomium	15	23	Psalmi	123	1	60
Leviticus	13	21	Judices	7	17	60
Samuel_II	7	4	Reges_I	17	8	63
Samuel_I	26	14	Sacharia	2	2	60
Leviticus	7	22	Psalmi	31	22	60
Numeri	26	34	Numeri	26	41	65
Numeri	7	4	Deuteronomium	14	13	61
Psalmi	83	13	Psalmi	147	12	60
Exodus	40	29	Leviticus	8	9	61
Reges_II	10	35	Reges_II	15	38	78
Judices	5	25	Iob	38	23	62
Numeri	17	1	Threni	3	25	65
Genesis	29	32	Exodus	2	22	63
Numeri	13	11	Psalmi	44	16	62
Genesis	1	10	Judices	6	12	61
Leviticus	23	33	Jeremia	29	30	86
Leviticus	15	1	Daniel	8	20	64
Nehemia	7	36	Chronica_I	2	14	62
Psalmi	118	2	Psalmi	136	5	60
Amos	5	4	Psalmi	115	17	60
Leviticus	14	44	Numeri	9	23	60
Exodus	30	17	Psalmi	119	151	61
Exodus	30	38	Leviticus	23	29	61
Exodus	16	28	Leviticus	20	1	60
Numeri	13	1	Numeri	15	1	100
Psalmi	41	11	Proverbia	20	23	61
Leviticus	11	14	Deuteronomium	4	24	65
Exodus	1	21	Deuteronomium	6	6	66
Ezechiel	6	1	Ezechiel	30	1	100
Chronica_I	6	53	Chronica_I	6	66	73
Numeri	33	19	Numeri	33	20	68
Deuteronomium	1	26	Iob	19	16	62
Reges_I	1	32	Daniel	2	2	64
Leviticus	11	31	Leviticus	11	40	61
Deuteronomium	14	13	Psalmi	118	23	60
Leviticus	19	1	Numeri	20	7	100
Psalmi	91	12	Iob	23	15	62
Reges_I	7	4	Reges_I	7	5	65
Judices	13	4	Psalmi	12	8	62
Exodus	13	7	Jeremia	15	10	62
Numeri	3	5	Chronica_II	11	2	74
Deuteronomium	32	26	Psalmi	82	6	60
Numeri	16	23	Threni	3	25	65
Jesaia	8	11	Jeremia	49	34	61
Jeremia	34	12	Psalmi	64	5	62
Reges_II	25	29	Chronica_II	2	4	61
Jeremia	27	6	Jeremia	28	14	70
Deuteronomium	14	13	Jesaia	7	21	60
Numeri	4	17	Ezechiel	28	20	67
Jeremia	37	8	Psalmi	46	10	61
Samuel_II	23	37	Jeremia	1	8	61
Leviticus	13	14	Numeri	21	31	61
Reges_II	20	16	Psalmi	91	3	64
Reges_II	21	10	Ezechiel	14	2	65
Samuel_I	18	26	Samuel_I	19	3	62
Leviticus	4	7	Leviticus	4	25	61
Numeri	32	7	Reges_I	8	40	61
Hosea	13	1	Ecclesiastes	6	1	61
Esra	2	14	Esra	2	30	75
Chronica_I	27	2	Chronica_I	27	13	68
Genesis	3	4	Leviticus	6	1	60
Jeremia	39	2	Esra	6	19	65
Exodus	14	21	Exodus	14	27	61
Psalmi	89	19	Iob	8	10	60
Psalmi	10	13	Psalmi	12	1	64
Exodus	35	8	Exodus	35	28	79
Genesis	42	12	Reges_I	18	8	61
Numeri	31	1	Reges_II	21	10	68
Exodus	30	11	Sacharia	7	4	72
Psalmi	136	5	Psalmi	136	12	64
Leviticus	22	1	Jeremia	24	4	79
Deuteronomium	1	6	Reges_I	9	13	60
Psalmi	73	9	Iob	37	3	66
Jeremia	42	14	Jeremia	43	11	63
Reges_I	1	28	Daniel	2	2	62
Numeri	9	12	Jesaia	60	18	62
Samuel_I	2	23	Reges_I	22	16	60
Jeremia	46	1	Ezechiel	2	9	61
Genesis	18	9	Genesis	27	18	65
Jesaia	45	18	Chronica_II	34	24	61
Numeri	1	42	Numeri	26	2	62
Reges_II	6	13	Jesaia	44	28	62
Genesis	42	3	Genesis	42	14	61
Reges_I	18	15	Reges_II	22	15	62
Daniel	4	14	Daniel	4	29	60
Iob	12	13	Proverbia	1	2	62
Samuel_II	1	14	Samuel_II	7	20	60
Numeri	20	25	Numeri	31	29	61
Reges_I	7	16	Reges_I	7	17	61
Reges_I	2	14	Jeremia	48	16	60
Jeremia	21	11	Ecclesiastes	8	2	62
Leviticus	5	14	Jeremia	18	19	65
Chronica_II	12	16	Chronica_II	28	27	63
Leviticus	22	17	Numeri	9	9	100
Exodus	33	17	Chronica_I	21	8	60
Psalmi	118	29	Psalmi	136	11	72
Genesis	11	14	Chronica_I	5	39	63
Jeremia	23	21	Psalmi	16	3	63
Exodus	9	22	Jeremia	7	20	61
Samuel_I	10	13	Reges_I	4	8	65
Exodus	34	14	Iob	16	18	62
Psalmi	37	39	Iob	27	9	64
Jeremia	51	14	Psalmi	131	2	60
Nehemia	10	2	Chronica_I	11	39	63
Samuel_II	2	3	Chronica_I	6	16	63
Esra	7	4	Chronica_I	6	26	63
Jeremia	30	4	Ezechiel	33	1	61
Exodus	15	21	Samuel_I	9	12	60
Deuteronomium	5	29	Deuteronomium	13	19	61
Reges_I	20	40	Daniel	9	6	63
Exodus	31	13	Judices	1	21	60
Numeri	33	33	Numeri	33	45	62
Numeri	16	20	Proverbia	19	23	60
Psalmi	92	7	Iob	34	4	61
Numeri	2	22	Chronica_I	9	4	63
Leviticus	22	1	Psalmi	125	4	62
Jeremia	18	5	Ezechiel	22	1	100
Joel	3	4	Maleachi	3	23	73
Exodus	8	9	Leviticus	14	19	61
