book1	chapter1	verse1	book2	chapter2	verse2	similarity
Jeremia	32	26	Ezechiel	22	1	80
Reges_I	6	11	Ezechiel	36	16	80
Leviticus	19	1	Ezechiel	22	1	80
Reges_I	8	37	Chronica_II	6	28	100
Leviticus	18	1	Ezechiel	13	1	80
Numeri	34	1	Reges_I	17	2	80
Reges_I	16	14	Reges_II	15	21	88
Leviticus	6	17	Ezechiel	38	1	80
Exodus	7	8	Exodus	14	1	67
Leviticus	19	1	Ezechiel	25	1	80
Numeri	7	39	Numeri	7	69	100
Leviticus	22	1	Numeri	17	16	100
Leviticus	23	8	Leviticus	23	36	88
Numeri	25	16	Ezechiel	12	17	80
Leviticus	22	1	Jeremia	1	4	80
Numeri	15	1	Ezechiel	17	1	80
Exodus	14	1	Leviticus	23	26	100
Exodus	30	17	Numeri	27	15	100
Ezechiel	24	15	Sacharia	7	8	80
Exodus	13	1	Ezechiel	28	20	80
Leviticus	5	14	Jeremia	33	19	67
Samuel_II	22	21	Threni	3	64	67
Numeri	7	16	Numeri	29	5	71
Exodus	13	1	Reges_I	17	8	80
Psalmi	47	1	Psalmi	85	1	100
Numeri	1	48	Numeri	4	17	83
Reges_I	12	13	Chronica_II	10	13	67
Jeremia	16	1	Sacharia	6	9	100
Numeri	15	17	Ezechiel	22	1	80
Numeri	3	11	Ezechiel	24	15	80
Exodus	25	1	Numeri	4	17	83
Jeremia	32	6	Ezechiel	18	1	80
Numeri	6	1	Ezechiel	12	17	80
Exodus	25	1	Ezechiel	16	1	80
Numeri	25	16	Sacharia	8	1	67
Exodus	29	4	Exodus	40	12	100
Leviticus	6	17	Ezechiel	7	1	80
Ezechiel	34	7	Ezechiel	34	9	71
Ezechiel	17	1	Ezechiel	38	1	100
Genesis	29	3	Genesis	29	8	70
Deuteronomium	2	17	Ezechiel	12	21	100
Genesis	10	17	Chronica_I	1	15	100
Numeri	4	21	Numeri	15	17	100
Leviticus	23	23	Numeri	18	25	100
Leviticus	27	1	Ezechiel	35	1	80
Exodus	6	10	Leviticus	4	1	100
Jeremia	33	19	Sacharia	8	18	67
Samuel_II	8	6	Chronica_I	18	13	71
Samuel_II	23	21	Chronica_I	11	23	67
Leviticus	20	1	Numeri	10	1	100
Leviticus	19	1	Numeri	17	1	100
Reges_I	9	23	Chronica_II	8	10	75
Leviticus	6	1	Reges_I	17	8	80
Numeri	29	17	Numeri	29	32	80
Numeri	9	9	Numeri	31	25	80
Leviticus	4	1	Leviticus	22	26	100
Numeri	28	12	Numeri	29	9	100
Numeri	1	48	Numeri	15	1	100
Leviticus	10	8	Numeri	4	1	83
Numeri	4	1	Ezechiel	25	1	67
Reges_II	19	4	Jesaia	37	4	95
Exodus	31	1	Reges_I	6	11	67
Exodus	14	1	Ezechiel	22	1	80
Exodus	16	11	Ezechiel	16	1	80
Numeri	5	5	Ezechiel	15	1	80
Numeri	5	5	Reges_I	17	8	80
Josua	20	1	Reges_I	17	8	80
Leviticus	7	22	Leviticus	17	1	100
Numeri	6	22	Ezechiel	7	1	80
Reges_I	17	8	Ezechiel	14	2	100
Ezechiel	16	1	Sacharia	7	4	80
Deuteronomium	28	4	Deuteronomium	28	18	70
Leviticus	15	1	Ezechiel	28	20	67
Jeremia	13	3	Jeremia	33	19	67
Leviticus	14	33	Numeri	26	52	83
Leviticus	6	17	Numeri	4	17	83
Leviticus	14	1	Ezechiel	13	1	80
Ezechiel	24	15	Ezechiel	24	20	100
Leviticus	21	16	Ezechiel	27	1	80
Leviticus	22	17	Numeri	28	1	100
Numeri	15	1	Ezechiel	22	1	80
Leviticus	22	1	Jeremia	32	6	67
Reges_II	20	12	Jesaia	39	1	83
Numeri	26	52	Ezechiel	17	11	80
Leviticus	12	1	Leviticus	23	9	100
Reges_I	10	23	Chronica_II	9	22	100
Reges_I	17	8	Jeremia	18	5	100
Numeri	28	1	Numeri	31	1	100
Leviticus	4	1	Leviticus	18	1	100
Exodus	30	22	Ezechiel	30	1	80
Leviticus	24	1	Jeremia	13	3	67
Leviticus	12	1	Numeri	6	1	100
Genesis	30	10	Genesis	30	12	88
Exodus	30	22	Numeri	8	1	100
Ezechiel	24	15	Ezechiel	28	1	100
Numeri	4	21	Numeri	26	52	100
Leviticus	10	8	Sacharia	7	8	67
Leviticus	6	12	Sacharia	6	9	80
Ezechiel	12	17	Sacharia	7	4	80
Reges_I	17	2	Reges_I	17	8	100
Numeri	4	1	Ezechiel	22	23	67
Numeri	17	9	Ezechiel	16	1	80
Numeri	7	39	Numeri	7	81	100
Leviticus	23	26	Ezechiel	36	16	80
Exodus	6	10	Jeremia	13	8	80
Leviticus	22	26	Ezechiel	17	11	80
Leviticus	6	17	Ezechiel	21	23	80
Reges_II	25	10	Jeremia	52	14	100
Jeremia	33	23	Ezechiel	22	1	80
Numeri	15	1	Jeremia	32	6	67
Jeremia	13	3	Jeremia	24	4	80
Numeri	17	9	Ezechiel	23	1	80
Ezechiel	22	23	Ezechiel	28	20	100
Jeremia	33	19	Ezechiel	16	1	80
Numeri	29	24	Numeri	29	27	100
Leviticus	19	1	Jeremia	35	12	67
Leviticus	12	1	Numeri	8	5	100
Exodus	14	1	Leviticus	24	13	100
Numeri	27	15	Ezechiel	22	17	80
Leviticus	15	6	Leviticus	15	11	67
Leviticus	6	12	Ezechiel	36	16	80
Leviticus	23	9	Jeremia	32	26	67
Numeri	29	34	Numeri	29	38	100
Numeri	13	1	Ezechiel	21	23	80
Exodus	31	1	Sacharia	7	8	67
Exodus	36	10	Exodus	36	16	67
Exodus	31	1	Leviticus	12	1	100
Leviticus	5	20	Numeri	17	9	100
Ezechiel	23	1	Ezechiel	33	1	100
Leviticus	17	1	Numeri	6	1	100
Reges_I	16	27	Reges_II	8	23	67
Leviticus	20	1	Ezechiel	15	1	80
Numeri	9	9	Ezechiel	30	1	80
Leviticus	19	1	Ezechiel	21	6	80
Ezechiel	22	1	Ezechiel	22	17	100
Exodus	30	22	Numeri	17	1	100
Exodus	13	1	Numeri	6	22	100
Numeri	5	5	Deuteronomium	2	17	80
Iob	15	14	Iob	25	4	67
Leviticus	20	1	Numeri	8	23	100
Leviticus	6	17	Numeri	34	16	100
Reges_II	18	24	Jesaia	36	9	100
Leviticus	6	1	Numeri	17	16	100
Numeri	18	25	Ezechiel	36	16	80
Numeri	1	48	Numeri	26	52	100
Numeri	5	1	Numeri	8	5	100
Leviticus	6	17	Numeri	34	1	100
Samuel_II	7	10	Chronica_I	17	9	90
Numeri	19	1	Ezechiel	28	11	67
Numeri	15	17	Ezechiel	17	1	80
Exodus	30	17	Reges_I	6	11	67
Samuel_II	8	14	Chronica_I	18	13	100
Leviticus	17	1	Numeri	15	17	100
Leviticus	12	1	Numeri	14	26	83
Jeremia	29	30	Ezechiel	37	15	80
Ezechiel	7	1	Ezechiel	38	1	100
Leviticus	6	1	Jeremia	16	1	80
Leviticus	24	13	Numeri	31	1	100
Numeri	10	1	Ezechiel	33	23	80
Leviticus	14	33	Ezechiel	27	1	67
Numeri	17	16	Ezechiel	30	1	80
Reges_I	16	28	Reges_II	13	9	67
Leviticus	13	1	Ezechiel	18	1	67
Reges_I	8	3	Chronica_II	5	4	80
Leviticus	24	13	Ezechiel	14	2	80
Numeri	6	1	Numeri	15	1	100
Numeri	17	1	Numeri	31	25	80
Exodus	6	10	Numeri	34	16	100
Numeri	29	8	Numeri	29	36	87
Numeri	5	11	Numeri	18	25	100
Numeri	3	5	Numeri	5	5	100
Numeri	7	59	Numeri	7	71	76
Deuteronomium	15	4	Deuteronomium	26	1	73
Numeri	33	31	Numeri	33	32	71
Samuel_I	15	10	Jeremia	29	30	67
Leviticus	5	20	Numeri	25	10	100
Leviticus	6	17	Leviticus	7	28	100
Jeremia	16	1	Ezechiel	33	23	100
Leviticus	7	28	Numeri	5	5	100
Numeri	20	7	Reges_I	17	2	80
Reges_II	3	10	Reges_II	3	13	75
Leviticus	18	24	Leviticus	20	23	67
Numeri	7	45	Numeri	7	63	100
Numeri	10	1	Numeri	28	1	100
Leviticus	27	1	Jeremia	13	3	67
Numeri	17	1	Ezechiel	20	2	80
Numeri	4	21	Numeri	28	1	100
Jesaia	38	4	Ezechiel	7	1	80
Numeri	2	1	Ezechiel	17	1	67
Ezechiel	21	1	Ezechiel	30	1	100
Reges_II	22	19	Chronica_II	34	27	79
Exodus	37	7	Exodus	37	8	67
Leviticus	21	16	Reges_I	17	2	80
Jeremia	33	23	Ezechiel	15	1	80
Jesaia	7	10	Jeremia	1	4	67
Numeri	6	22	Numeri	15	1	100
Leviticus	18	1	Leviticus	22	1	100
Reges_I	17	8	Ezechiel	20	2	100
Leviticus	8	1	Numeri	8	5	100
Leviticus	22	17	Leviticus	27	1	100
Numeri	20	7	Sacharia	8	1	67
Leviticus	6	12	Jeremia	33	19	67
Deuteronomium	18	17	Ezechiel	28	20	67
Leviticus	5	20	Numeri	35	9	100
Exodus	13	1	Leviticus	23	9	100
Leviticus	5	20	Leviticus	23	9	100
Reges_I	17	8	Ezechiel	25	1	100
Jeremia	24	4	Ezechiel	24	15	100
Reges_II	15	36	Reges_II	21	17	72
Exodus	6	2	Leviticus	18	1	71
Numeri	26	52	Ezechiel	22	23	80
Numeri	16	23	Ezechiel	37	15	80
Numeri	8	1	Numeri	26	52	100
Numeri	1	29	Numeri	1	41	70
Leviticus	11	3	Deuteronomium	14	6	91
Ezechiel	7	1	Sacharia	7	8	80
Numeri	16	20	Ezechiel	25	1	67
Numeri	26	52	Ezechiel	27	1	80
Leviticus	23	23	Ezechiel	33	1	80
Chronica_II	28	26	Chronica_II	35	27	79
Jeremia	18	5	Ezechiel	34	1	100
Leviticus	6	1	Ezechiel	12	1	80
Josua	20	1	Ezechiel	18	1	80
Numeri	2	1	Ezechiel	21	13	67
Numeri	1	21	Numeri	1	29	70
Numeri	2	8	Numeri	2	28	75
Jeremia	16	1	Ezechiel	17	11	100
Exodus	6	10	Leviticus	22	17	100
Exodus	30	11	Numeri	5	1	100
Leviticus	7	22	Ezechiel	7	1	80
Ezechiel	22	1	Sacharia	7	8	80
Exodus	40	1	Leviticus	5	14	100
Numeri	4	21	Numeri	25	16	100
Reges_I	6	11	Ezechiel	11	14	80
Ezechiel	24	20	Ezechiel	37	15	100
Numeri	29	11	Numeri	29	38	85
Exodus	30	11	Ezechiel	21	13	80
Numeri	8	5	Numeri	16	23	100
Esra	2	58	Nehemia	7	60	100
Reges_II	10	34	Reges_II	15	6	76
Ezechiel	13	1	Ezechiel	20	2	100
Exodus	30	11	Numeri	34	1	100
Leviticus	23	26	Numeri	9	9	100
Leviticus	24	13	Jeremia	33	19	67
Ezechiel	48	4	Ezechiel	48	24	67
Jeremia	33	19	Ezechiel	12	21	80
Numeri	13	1	Sacharia	8	1	67
Exodus	25	1	Leviticus	11	1	83
Leviticus	18	1	Numeri	17	1	100
Psalmi	105	8	Chronica_I	16	15	100
Leviticus	13	1	Ezechiel	21	23	67
Leviticus	23	1	Sacharia	8	1	67
Leviticus	27	1	Jeremia	16	1	80
Numeri	15	17	Sacharia	7	8	67
Exodus	30	17	Ezechiel	23	1	80
Numeri	7	28	Numeri	7	34	100
Leviticus	8	1	Jeremia	32	6	67
Leviticus	15	1	Ezechiel	17	11	67
Josua	15	18	Judices	1	14	100
Iob	23	1	Iob	26	1	100
Numeri	26	52	Numeri	31	25	80
Numeri	1	48	Sacharia	7	8	67
Jeremia	33	23	Jeremia	34	12	71
Jeremia	13	3	Jeremia	32	26	67
Numeri	4	17	Numeri	20	7	83
Numeri	14	26	Numeri	15	17	83
Genesis	49	30	Genesis	50	13	91
Numeri	8	23	Jeremia	13	3	67
Josua	21	5	Chronica_I	6	46	72
Ezechiel	18	1	Psalmi	119	57	67
Leviticus	17	1	Ezechiel	28	20	80
Reges_I	8	4	Chronica_II	5	5	92
Leviticus	7	28	Ezechiel	12	26	80
Leviticus	22	26	Numeri	10	1	100
Reges_I	8	16	Chronica_II	6	5	83
Leviticus	12	1	Reges_I	6	11	67
Leviticus	20	1	Numeri	14	26	83
Ezechiel	14	12	Ezechiel	27	1	100
Reges_II	18	3	Chronica_II	29	2	100
Ezechiel	14	2	Ezechiel	34	1	100
Leviticus	14	33	Leviticus	15	1	100
Numeri	29	2	Numeri	29	36	75
Exodus	31	12	Numeri	8	23	80
Leviticus	7	22	Numeri	20	7	100
Numeri	15	17	Ezechiel	17	11	80
Iob	16	1	Iob	23	1	100
Numeri	4	17	Numeri	28	1	83
Exodus	13	1	Exodus	30	17	100
Numeri	6	1	Jeremia	29	30	67
Leviticus	23	9	Ezechiel	15	1	80
Numeri	8	5	Sacharia	7	8	67
Numeri	3	11	Numeri	8	23	100
Reges_II	15	21	Reges_II	21	25	71
Leviticus	5	20	Jeremia	16	1	80
Numeri	3	44	Ezechiel	34	1	80
Numeri	15	17	Sacharia	8	18	67
Numeri	15	1	Sacharia	6	9	80
Leviticus	23	26	Numeri	34	16	100
Numeri	31	1	Ezechiel	20	2	80
Numeri	9	9	Jeremia	35	12	67
Exodus	13	1	Leviticus	12	1	100
Reges_I	22	51	Reges_II	16	20	69
Numeri	6	22	Sacharia	7	4	67
Numeri	3	11	Numeri	16	23	100
Jeremia	2	1	Ezechiel	14	2	100
Leviticus	7	22	Ezechiel	28	1	80
Numeri	2	1	Ezechiel	16	1	67
Leviticus	11	1	Leviticus	27	1	83
Numeri	18	25	Numeri	25	10	100
Numeri	5	1	Ezechiel	13	1	80
Exodus	30	17	Numeri	13	1	100
Ezechiel	24	20	Ezechiel	33	23	100
Numeri	7	26	Numeri	7	44	100
Numeri	18	25	Jesaia	38	4	67
Reges_I	17	8	Jeremia	2	1	100
Leviticus	6	17	Samuel_I	15	10	67
Amos	1	6	Amos	1	9	68
Leviticus	6	1	Sacharia	8	18	67
Exodus	30	17	Numeri	17	9	100
Exodus	6	10	Ezechiel	30	1	80
Numeri	6	22	Sacharia	4	8	80
Leviticus	23	1	Numeri	25	10	100
Leviticus	22	26	Ezechiel	27	1	80
Leviticus	6	12	Ezechiel	23	1	80
Exodus	30	17	Ezechiel	21	1	80
Exodus	30	22	Numeri	15	17	100
Numeri	3	44	Ezechiel	24	20	80
Exodus	40	1	Jeremia	33	23	67
Exodus	30	22	Ezechiel	22	1	80
Numeri	4	21	Sacharia	8	18	67
Numeri	25	16	Reges_I	17	8	80
Leviticus	22	17	Jeremia	16	1	80
Reges_II	15	7	Reges_II	15	38	77
Samuel_I	15	10	Ezechiel	16	1	80
Leviticus	24	13	Numeri	8	1	100
Ezechiel	17	11	Ezechiel	28	20	100
Leviticus	4	1	Ezechiel	34	1	80
Numeri	3	45	Numeri	8	18	77
Numeri	3	44	Numeri	20	7	100
Numeri	6	22	Sacharia	8	18	67
Numeri	7	33	Numeri	7	39	100
Numeri	3	5	Jeremia	24	4	80
Numeri	5	1	Ezechiel	34	1	80
Numeri	8	1	Ezechiel	17	11	80
Exodus	13	1	Josua	20	1	67
Ezechiel	12	21	Ezechiel	33	1	100
Jeremia	35	12	Sacharia	8	18	67
Numeri	31	1	Ezechiel	33	1	80
Psalmi	52	1	Psalmi	53	1	71
Jeremia	32	6	Ezechiel	33	1	80
Exodus	31	12	Numeri	34	16	80
Psalmi	65	1	Psalmi	108	1	67
Exodus	30	17	Numeri	9	9	100
Leviticus	12	1	Sacharia	6	9	80
Leviticus	13	1	Ezechiel	17	1	67
Ezechiel	21	6	Ezechiel	33	1	100
Psalmi	41	1	Psalmi	51	1	100
Samuel_II	5	23	Chronica_I	14	14	69
Ezechiel	14	2	Ezechiel	35	1	100
Samuel_I	15	10	Ezechiel	30	1	80
Ezechiel	20	2	Ezechiel	28	20	100
Numeri	27	15	Sacharia	8	18	67
Numeri	5	1	Numeri	25	10	100
Numeri	4	17	Reges_I	17	2	67
Numeri	3	11	Ezechiel	37	15	80
Numeri	16	23	Sacharia	8	18	67
Iob	12	1	Iob	21	1	100
Leviticus	11	24	Leviticus	11	31	75
Exodus	25	1	Ezechiel	28	1	80
Leviticus	14	1	Ezechiel	22	1	80
Numeri	16	23	Numeri	34	1	100
Exodus	25	1	Ezechiel	21	23	80
Leviticus	24	1	Ezechiel	23	1	80
Leviticus	27	1	Ezechiel	15	1	80
Samuel_II	22	8	Psalmi	18	8	67
Reges_II	15	3	Reges_II	15	34	80
Leviticus	6	12	Numeri	8	1	100
Numeri	15	37	Numeri	18	25	80
Exodus	40	1	Numeri	4	1	83
Josua	20	1	Ezechiel	7	1	80
Leviticus	24	13	Ezechiel	33	23	80
Numeri	1	25	Numeri	1	33	70
Psalmi	22	1	Psalmi	62	1	67
Numeri	3	5	Ezechiel	28	20	80
Numeri	4	1	Numeri	31	25	67
Leviticus	21	16	Ezechiel	12	1	80
Leviticus	5	20	Numeri	4	1	83
Leviticus	19	1	Ezechiel	12	21	80
Ezechiel	33	1	Ezechiel	34	1	100
Psalmi	41	1	Psalmi	70	1	67
Leviticus	17	1	Ezechiel	6	1	80
Numeri	3	5	Numeri	6	1	100
Ezechiel	17	1	Ezechiel	22	1	100
Samuel_II	22	41	Psalmi	18	41	100
Reges_II	25	9	Jeremia	52	13	100
Numeri	1	28	Numeri	1	32	83
Leviticus	18	1	Jesaia	38	4	67
Numeri	25	16	Ezechiel	36	16	80
Jeremia	1	4	Ezechiel	22	17	100
Leviticus	19	1	Ezechiel	33	23	80
Jeremia	24	4	Jeremia	33	23	80
Numeri	4	1	Ezechiel	28	1	67
Leviticus	14	33	Leviticus	18	1	83
Psalmi	51	1	Psalmi	64	1	100
Leviticus	19	5	Leviticus	22	29	71
Reges_II	8	29	Chronica_II	22	6	88
Numeri	5	11	Ezechiel	21	6	80
Samuel_I	15	10	Ezechiel	21	13	80
Psalmi	80	4	Psalmi	80	8	83
Ezechiel	12	1	Ezechiel	21	23	100
Numeri	27	15	Ezechiel	14	12	80
Leviticus	6	17	Numeri	10	1	100
Numeri	5	11	Ezechiel	28	11	80
Ezechiel	27	1	Ezechiel	37	15	100
Leviticus	17	1	Ezechiel	28	1	80
Leviticus	4	1	Numeri	9	9	100
Deuteronomium	18	17	Jeremia	2	1	67
Numeri	14	26	Numeri	34	16	83
Jeremia	32	4	Jeremia	34	3	67
Exodus	40	1	Numeri	8	23	100
Numeri	5	1	Ezechiel	21	13	80
Numeri	17	9	Ezechiel	6	1	80
Exodus	26	1	Exodus	36	35	75
Leviticus	8	1	Leviticus	23	33	100
Exodus	13	1	Exodus	31	1	100
Ezechiel	12	1	Sacharia	7	4	80
Ezechiel	18	1	Ezechiel	21	6	100
Reges_II	19	5	Jesaia	37	5	100
Exodus	25	1	Ezechiel	7	1	80
Leviticus	5	20	Numeri	27	15	100
Psalmi	13	1	Psalmi	31	1	100
Jeremia	16	1	Ezechiel	21	13	100
Leviticus	5	20	Leviticus	23	1	100
Ezechiel	27	1	Sacharia	8	1	80
Psalmi	19	1	Psalmi	64	1	100
Exodus	31	12	Numeri	15	17	80
Leviticus	5	14	Reges_I	6	11	67
Numeri	28	20	Numeri	28	28	85
Exodus	31	1	Jeremia	16	1	80
Esra	2	31	Nehemia	7	34	100
Numeri	7	44	Numeri	7	56	100
Leviticus	21	16	Ezechiel	28	1	80
Numeri	5	11	Jeremia	33	19	67
Exodus	7	8	Exodus	25	1	67
Numeri	26	52	Sacharia	4	8	80
Jeremia	33	19	Ezechiel	17	11	80
Leviticus	18	8	Leviticus	18	14	67
Exodus	27	1	Exodus	37	25	71
Leviticus	17	1	Ezechiel	33	23	80
Exodus	6	10	Jeremia	35	12	67
Jeremia	13	8	Jeremia	33	23	80
Numeri	29	16	Numeri	29	31	92
Numeri	3	5	Sacharia	7	4	67
Numeri	7	17	Numeri	7	59	76
Jeremia	11	20	Jeremia	20	12	93
Numeri	3	11	Sacharia	8	1	67
Samuel_II	7	5	Chronica_I	17	4	100
Samuel_I	15	10	Ezechiel	33	23	80
Leviticus	14	33	Numeri	14	26	100
Leviticus	20	1	Ezechiel	21	1	80
Numeri	3	11	Numeri	19	1	83
Samuel_II	22	7	Psalmi	18	7	87
Leviticus	8	1	Numeri	25	16	100
Leviticus	17	1	Numeri	5	11	100
Exodus	14	1	Exodus	40	1	100
Reges_II	11	3	Chronica_II	22	12	85
Numeri	28	1	Ezechiel	25	1	80
Ezechiel	28	1	Ezechiel	28	11	100
Numeri	5	11	Numeri	10	1	100
Numeri	13	1	Numeri	34	16	100
Leviticus	13	1	Numeri	25	10	83
Leviticus	7	22	Numeri	28	1	100
Exodus	13	1	Reges_I	17	2	80
Leviticus	4	1	Numeri	5	1	100
Numeri	3	11	Numeri	6	22	100
Leviticus	20	1	Numeri	20	7	100
Leviticus	24	1	Ezechiel	35	1	80
Genesis	36	39	Chronica_I	1	50	75
Leviticus	15	1	Numeri	7	4	67
Numeri	17	16	Ezechiel	27	1	80
Leviticus	5	14	Ezechiel	30	1	80
Numeri	25	10	Jeremia	13	3	67
Reges_I	11	43	Chronica_II	12	16	83
Numeri	5	5	Ezechiel	21	6	80
Exodus	7	8	Numeri	6	22	67
Numeri	31	1	Jeremia	2	1	80
Leviticus	5	14	Leviticus	11	1	83
Exodus	14	1	Ezechiel	11	14	80
Leviticus	23	9	Numeri	26	52	100
Ezechiel	6	1	Sacharia	7	8	80
Numeri	4	21	Numeri	19	1	83
Numeri	3	5	Numeri	35	9	100
Numeri	20	7	Numeri	25	16	100
Exodus	29	15	Leviticus	8	18	69
Leviticus	14	1	Ezechiel	7	1	80
Exodus	31	1	Ezechiel	23	1	80
Leviticus	17	1	Numeri	5	1	100
Numeri	18	25	Ezechiel	21	6	80
Deuteronomium	18	17	Ezechiel	14	12	67
Exodus	31	1	Numeri	15	17	100
Leviticus	6	12	Sacharia	8	18	67
Numeri	35	9	Ezechiel	33	1	80
Numeri	5	5	Ezechiel	33	23	80
Numeri	1	24	Numeri	1	42	88
Numeri	8	5	Reges_I	6	11	67
Leviticus	6	1	Leviticus	12	1	100
Psalmi	40	1	Psalmi	51	1	100
Exodus	20	15	Deuteronomium	5	19	100
Numeri	8	1	Numeri	13	1	100
Reges_I	17	2	Jeremia	35	12	80
Numeri	4	1	Numeri	8	23	83
Numeri	8	5	Numeri	19	1	83
Reges_I	2	14	Ezechiel	27	1	75
Leviticus	6	17	Leviticus	23	23	100
Leviticus	23	26	Numeri	31	25	80
Exodus	31	1	Numeri	25	16	100
Numeri	14	26	Numeri	28	1	83
Jesaia	48	22	Jesaia	57	21	75
Leviticus	22	17	Ezechiel	28	20	80
Jeremia	1	4	Jeremia	32	6	80
Psalmi	57	9	Psalmi	108	3	83
Reges_II	11	19	Chronica_II	23	20	72
Leviticus	6	12	Numeri	16	20	83
Numeri	34	16	Ezechiel	21	23	80
Exodus	35	14	Exodus	39	37	78
Ezechiel	17	11	Sacharia	8	18	80
Exodus	31	1	Numeri	34	16	100
Exodus	25	32	Exodus	37	18	100
Reges_I	22	53	Reges_II	15	24	65
Numeri	17	9	Jeremia	32	6	67
Leviticus	18	1	Reges_I	17	2	80
Leviticus	23	26	Ezechiel	12	17	80
Leviticus	19	1	Leviticus	23	33	100
Exodus	7	8	Exodus	31	1	67
Numeri	34	1	Ezechiel	13	1	80
Leviticus	19	1	Numeri	1	48	100
Reges_II	8	23	Reges_II	10	34	76
Psalmi	21	1	Psalmi	41	1	100
Numeri	17	16	Sacharia	7	8	67
Leviticus	6	17	Sacharia	7	4	67
Psalmi	136	3	Psalmi	136	26	75
Leviticus	20	1	Ezechiel	37	15	80
Leviticus	4	1	Leviticus	5	14	100
Exodus	13	1	Leviticus	20	1	100
Exodus	13	1	Numeri	28	1	100
Numeri	5	5	Jeremia	13	3	67
Numeri	7	4	Numeri	17	1	80
Exodus	6	10	Jeremia	32	26	67
Leviticus	23	8	Numeri	28	25	86
Reges_II	8	24	Chronica_II	12	16	69
Leviticus	12	1	Numeri	7	4	80
Leviticus	6	17	Jeremia	16	1	80
Jesaia	7	10	Ezechiel	12	1	67
Leviticus	13	1	Leviticus	23	1	83
Numeri	10	1	Jeremia	2	1	80
Leviticus	15	1	Ezechiel	37	15	67
Samuel_I	31	9	Chronica_I	10	9	82
Leviticus	12	1	Leviticus	23	33	100
Leviticus	12	1	Leviticus	19	1	100
Numeri	3	5	Numeri	16	20	83
Numeri	4	17	Numeri	25	10	83
Reges_I	14	28	Chronica_II	12	11	100
Leviticus	10	8	Reges_I	17	2	80
Numeri	5	1	Ezechiel	21	23	80
Leviticus	6	12	Numeri	28	1	100
Leviticus	23	26	Numeri	17	1	100
Leviticus	23	1	Ezechiel	33	23	80
Ezechiel	28	1	Ezechiel	30	1	100
Numeri	6	1	Ezechiel	35	1	80
Numeri	9	9	Jeremia	33	23	67
Numeri	1	24	Numeri	1	40	88
Leviticus	5	20	Numeri	6	1	100
Jeremia	18	5	Ezechiel	37	15	100
Numeri	16	20	Jeremia	18	5	67
Jeremia	13	3	Sacharia	7	4	67
Leviticus	18	1	Ezechiel	14	2	80
Reges_II	15	7	Chronica_II	27	9	85
Exodus	30	17	Deuteronomium	2	17	80
Samuel_II	21	21	Chronica_I	20	7	80
Iob	18	1	Iob	25	1	100
Leviticus	11	1	Ezechiel	24	15	67
Jeremia	18	5	Ezechiel	23	1	100
Psalmi	105	3	Chronica_I	16	10	100
Exodus	7	8	Numeri	10	1	67
Numeri	5	5	Jeremia	2	1	80
Numeri	31	1	Ezechiel	38	1	80
Numeri	17	1	Jeremia	29	30	67
Numeri	28	12	Numeri	29	14	92
Leviticus	10	8	Ezechiel	28	1	80
Exodus	6	2	Leviticus	23	33	71
Leviticus	6	17	Jeremia	13	8	80
Ezechiel	12	1	Ezechiel	22	23	100
Leviticus	19	36	Numeri	15	41	67
Ezechiel	22	17	Ezechiel	33	23	100
Numeri	17	1	Ezechiel	28	1	80
Exodus	7	8	Numeri	4	1	83
Leviticus	6	12	Leviticus	23	1	100
Jeremia	33	23	Ezechiel	38	1	80
Jeremia	33	1	Jeremia	39	15	83
Numeri	28	11	Numeri	28	27	67
Ezechiel	6	1	Ezechiel	13	1	100
Leviticus	19	1	Numeri	16	20	83
Exodus	30	17	Numeri	20	7	100
Numeri	7	37	Numeri	7	55	100
Numeri	2	1	Ezechiel	21	23	67
Numeri	15	37	Numeri	25	10	80
Leviticus	21	16	Numeri	26	52	100
Exodus	40	1	Numeri	4	21	100
Leviticus	13	1	Numeri	13	1	83
Exodus	13	1	Numeri	13	1	100
Josua	20	1	Ezechiel	12	17	80
Numeri	10	1	Jesaia	38	4	67
Jeremia	16	1	Jeremia	32	6	80
Numeri	7	16	Numeri	7	28	100
Exodus	40	1	Numeri	1	48	100
Leviticus	5	14	Numeri	7	4	80
Numeri	4	1	Deuteronomium	2	17	67
Leviticus	6	17	Leviticus	24	13	100
Leviticus	24	13	Ezechiel	22	1	80
Exodus	40	1	Numeri	31	25	80
Numeri	5	11	Reges_I	6	11	67
Numeri	4	1	Numeri	17	16	83
Leviticus	27	1	Ezechiel	33	23	80
Ezechiel	14	2	Sacharia	7	4	80
Reges_I	22	44	Reges_II	15	4	82
Exodus	16	11	Numeri	27	6	80
Ezechiel	28	20	Sacharia	8	1	80
Leviticus	23	12	Ezechiel	46	13	80
Leviticus	13	1	Reges_I	17	8	67
Numeri	20	7	Ezechiel	16	1	80
Ezechiel	12	26	Jona	3	1	67
Leviticus	14	1	Leviticus	22	1	100
Numeri	6	1	Sacharia	7	4	67
Exodus	7	8	Leviticus	22	26	67
Jesaia	8	5	Ezechiel	13	1	67
Exodus	30	11	Numeri	28	1	100
Jesaia	7	10	Ezechiel	21	1	67
Reges_I	17	2	Ezechiel	37	15	100
Exodus	16	11	Ezechiel	7	1	80
Numeri	26	52	Numeri	34	16	100
Numeri	15	1	Numeri	35	9	100
Reges_I	6	11	Sacharia	6	9	80
Exodus	13	1	Numeri	5	11	100
Numeri	1	30	Numeri	1	38	88
